id,lang,title,standard_timestamp,event_timestamp_v1,event_timestamp_v2,event_time_start_v1,event_time_end_v1,event_time_start_v2,event_time_end_v2,time_granularity_v1,time_granularity_v2,pseudo_time,pseudo_range_start,pseudo_range_end,pseudo_granularity,pseudo_source_text,is_evaluable_v1,is_evaluable_v2,is_exact_v1,is_exact_v2,is_relaxed_v1,is_relaxed_v2,is_range_hit_v1,is_range_hit_v2,is_anchor_in_gold_range_v1,is_anchor_in_gold_range_v2,is_interval_gold,exact_compare,relaxed_compare,range_compare
gdelt_7d2f0ecd,en,Ex - abbot of China Shaolin Temple arrested for embezzlement,2025-11-16 17:00:00,2025-11-16 17:00:00,2025-11-16 00:00:00,2025-11-16 00:00:00,2025-11-16 00:00:00,2025-11-16 00:00:00,2025-11-16 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7d32ab07,es,"Changchun presenta oficialmente emblema , eslogan y mascotas de la Universiada de Invierno 2027",2026-03-22 14:00:00,2026-03-22 14:00:00,2027-01-01 00:00:00,2026-03-22 00:00:00,2026-03-22 00:00:00,2027-01-01 00:00:00,2027-12-31 00:00:00,,year,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-12-31 00:00:00,year,2027,1,1,0,1,0,1,0,1,0,1,1,v2_better,v2_better,v2_better
gdelt_7d52481d,es,Bill y Hillary Clinton testificarán por caso Epstein,2026-02-03 11:45:00,2026-02-03 11:45:00,2026-02-03 00:00:00,2026-02-03 00:00:00,2026-02-03 00:00:00,2026-02-03 00:00:00,2026-02-03 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7db4dfac,en,"Trump doubles down on Greenland threats , saying there is  no going back  ",2026-01-21 10:45:00,2026-01-21 10:45:00,2026-01-21 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7e3bf2ea,es,Rubio no cuestiona informe sobre envenenamiento de Navalny,2026-02-16 00:30:00,2026-02-16 00:30:00,2026-02-16 00:00:00,2026-02-16 00:00:00,2026-02-16 00:00:00,2026-02-16 00:00:00,2026-02-16 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7e3f9430,en,Bindi Irwin :  Genuinely healing  after 13 years of endometriosis pain,2025-08-18 11:15:00,2012-08-18 11:15:00,2025-08-18 00:00:00,2012-08-18 00:00:00,2012-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7e4811da,en,Woodsmith Mine staff evacuated as Langdale Moor wildfire enters third week,2025-08-26 23:00:00,2025-08-26 23:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7ed03852,zh-cn,凤凰山下夕阳红 _ 新华网,2025-12-22 12:00:00,2025-12-22 12:00:00,2025-12-22 00:00:00,2025-12-22 00:00:00,2025-12-22 00:00:00,2025-12-22 00:00:00,2025-12-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7ef08250,en,"SEA Games 2025 opening ceremony in Bangkok , Thailand",2025-12-10 02:15:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,,year,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_7ef7b6a8,en,"Trial begins for former Hyflux CEO Olivia Lum , ex - CFO and directors",2025-08-11 10:15:00,2025-08-11 10:15:00,2025-08-11 00:00:00,2025-08-11 00:00:00,2025-08-11 00:00:00,2025-08-11 00:00:00,2025-08-11 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7f1c2e89,es,Xi y presidente fiyiano intercambian felicitaciones por 50º aniversario de lazos,2025-11-05 14:45:00,2025-11-05 14:45:00,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7f77e48c,en,The Barcelona effect on Spain : The pros and cons of a club dominating the national side,2025-07-16 15:00:00,2025-07-16 15:00:00,2025-07-16 00:00:00,2025-07-16 00:00:00,2025-07-16 00:00:00,2025-07-16 00:00:00,2025-07-16 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7f79ffd4,en,Takeaways from hearing to confirm surgeon general nominee Casey Means,2026-02-26 11:45:00,2026-02-26 11:45:00,2026-02-26 00:00:00,2026-02-26 00:00:00,2026-02-26 00:00:00,2026-02-26 00:00:00,2026-02-26 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7f8fd696,en,LIVE : Israel kills more than 50 Palestinians in war - devastated Gaza | Israel - Palestine conflict News,2025-09-24 20:15:00,2025-09-24 20:15:00,2025-09-24 00:00:00,2025-09-24 00:00:00,2025-09-24 00:00:00,2025-09-24 00:00:00,2025-09-24 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7fae8c2b,en,New Crewe community food store helps lower food bills,2026-03-18 17:00:00,2026-03-18 17:00:00,2026-03-18 00:00:00,2026-03-18 00:00:00,2026-03-18 00:00:00,2026-03-18 00:00:00,2026-03-18 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_7fcb5830,en,Woody Allen pays glowing tribute to Diane Keaton,2025-10-13 23:00:00,2025-10-13 23:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_80120adf,en,"From matchmaking to meals , the Sino - Japan row ripples through everyday routines in China",2025-11-30 06:30:00,2025-11-30 06:30:00,2025-11-30 00:00:00,2025-11-30 00:00:00,2025-11-30 00:00:00,2025-11-30 00:00:00,2025-11-30 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_80335b25,fr,La publication par Donald Trump dune image suggérant le contrôle des Etats - Unis sur le Groenland est irrespectueuse ( PM groenlandais ) - Xinhua,2026-01-21 11:15:00,2026-01-21 11:15:00,2026-01-21 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_805b6d1e,en,Child benefit : HMRC to review thousands of suspended payments,2025-11-09 21:30:00,2025-11-09 21:30:00,2025-11-09 00:00:00,2025-11-09 00:00:00,2025-11-09 00:00:00,2025-11-09 00:00:00,2025-11-09 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_806a44b7,en,Thai central bank chief says can cut rates further if necessary,2025-10-10 17:30:00,2025-10-10 17:30:00,2025-10-10 00:00:00,2025-10-10 00:00:00,2025-10-10 00:00:00,2025-10-10 00:00:00,2025-10-10 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_806f4f64,en,Ukraine updates : Europe to create commission for war damages – DW – 12 / 16 / 2025,2025-12-16 19:30:00,2025-12-16 19:30:00,2025-12-16 00:00:00,2025-12-16 00:00:00,2025-12-16 00:00:00,2025-12-16 00:00:00,2025-12-16 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,12 / 16 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_80755d4c,sw,Uhamiaji usiofuata taratibu washuka kwa nusu Ujerumani – DW – 02 . 01 . 2026,2026-01-02 13:30:00,2026-01-02 00:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,,day,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,year,2026,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_80dc96bb,hr,Šta znamo o 1 . 800 buradi s nuklearnim otpadom u Atlantiku ? – DW – 4 . 7 . 2025 . ,2025-07-04 17:45:00,2025-07-04 17:45:00,2025-07-04 00:00:00,2025-07-04 00:00:00,2025-07-04 00:00:00,2025-07-04 00:00:00,2025-07-04 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_82d30c6a,en,Five European World Cup qualifiers to watch,2025-09-04 18:15:00,2025-09-04 18:15:00,2025-09-04 00:00:00,2025-09-04 00:00:00,2025-09-04 00:00:00,2025-09-04 00:00:00,2025-09-04 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8312f42e,id,Cek Fakta : Amankah Minum Air dari Sinkhole Sumatra Barat ? ,2026-01-22 18:15:00,2026-01-22 18:15:00,2026-01-22 00:00:00,2026-01-22 00:00:00,2026-01-22 00:00:00,2026-01-22 00:00:00,2026-01-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_832195e2,zh-cn,浙江三门以体育为笔 ， 绘就城市融合共生新图景 - 新华网,2025-10-13 17:00:00,2025-10-13 17:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_839c4340,bg,"Насилие , основано на пола : как Испания се бори с фемицидите – DW – 1 . 06 . 2025",2025-06-01 22:45:00,2025-06-01 22:45:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_83a044cd,en,Inquiry finds British committed genocide on Indigenous Australians,2025-07-02 18:15:00,2025-07-02 18:15:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_83a9c929,en,Gazans long for end to war as Rubio says fighting not over,2025-10-06 03:45:00,2025-10-06 03:45:00,2025-10-06 00:00:00,2025-10-06 00:00:00,2025-10-06 00:00:00,2025-10-06 00:00:00,2025-10-06 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_83cb6dfb,zh-cn,中国良种羊在乌干达  安家落户 - 新华网,2025-07-02 18:15:00,2025-07-02 18:15:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8444900f,en,Nigeria maternal mortality : The world worst country to give birth,2025-06-03 07:45:00,2025-06-03 07:45:00,2025-06-03 00:00:00,2025-06-03 00:00:00,2025-06-03 00:00:00,2025-06-03 00:00:00,2025-06-03 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_84e4f391,en,POFMA order issued to TikTok user over comments on Chinese community leadership programme,2025-09-07 16:15:00,2025-09-07 16:15:00,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-07 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_85030cc1,zh-cn,我国大模型数量超1500个 - 新华网,2025-07-28 01:15:00,2025-07-28 01:15:00,2025-07-28 00:00:00,2025-07-28 00:00:00,2025-07-28 00:00:00,2025-07-28 00:00:00,2025-07-28 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_85a0ec8e,en,Oswestry widower backs new pancreatic cancer breath trial,2025-10-30 18:45:00,2025-10-30 18:45:00,2025-10-30 00:00:00,2025-10-30 00:00:00,2025-10-30 00:00:00,2025-10-30 00:00:00,2025-10-30 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_85a297dd,es,Especial : Arte milenario de China cobra vida en México con espectáculo de danza Han y Tang,2025-07-07 09:15:00,2025-07-07 09:15:00,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_85c42d08,en,"From small rooms to luxury villas , a look at retirement homes in Southeast Asia",2026-01-15 09:30:00,2026-01-15 09:30:00,2026-01-15 00:00:00,2026-01-15 00:00:00,2026-01-15 00:00:00,2026-01-15 00:00:00,2026-01-15 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_86133afb,en,"Ukraine to set out roadmap for peace at Istanbul talks , document shows",2025-06-01 23:15:00,2025-06-01 23:15:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_862cd3f2,zh-cn,三亚市人民医院科普作品荣获省级竞赛一等奖 - 新华网,2025-09-05 19:45:00,2025-09-05 19:45:00,2025-09-05 00:00:00,2025-09-05 00:00:00,2025-09-05 00:00:00,2025-09-05 00:00:00,2025-09-05 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_86397dc5,en,Help for small businesses :  We love being part of the community  ,2025-12-22 15:00:00,2025-12-22 15:00:00,2025-12-17 00:00:00,2025-12-22 00:00:00,2025-12-22 00:00:00,2025-12-17 00:00:00,2025-12-17 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_866191cb,en,Italy holds referendum on easing citizenship rules,2025-06-08 18:00:00,2025-06-08 18:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_869157a2,es,Líderes de Egipto y Francia dialogan sobre esfuerzos de mediación para cese al fuego en Gaza,2025-07-27 12:45:00,2025-07-27 12:45:00,2025-07-27 00:00:00,2025-07-27 00:00:00,2025-07-27 00:00:00,2025-07-27 00:00:00,2025-07-27 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_871bd972,en,Call to cancel threat of prison for council tax non - payment,2026-03-23 10:00:00,2026-03-23 10:00:00,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_87453b36,en,India : Gig workers fight for fair treatment and benefits – DW – 01 / 05 / 2026,2026-01-06 00:30:00,2026-01-05 00:00:00,2026-01-05 00:00:00,2026-01-05 00:00:00,2026-01-05 00:00:00,2026-01-05 00:00:00,2026-01-05 00:00:00,,day,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,year,01 / 05 / 2026,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_87456906,fr,Larmée israélienne affirme avoir intercepté un second missile tiré par les Houthis - Xinhua,2025-09-04 09:00:00,2025-09-04 09:00:00,2025-09-04 00:00:00,2025-09-04 00:00:00,2025-09-04 00:00:00,2025-09-04 00:00:00,2025-09-04 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_879a9f74,zh-cn,当代艺术家威廉 · 肯特里奇艺术展 ： 寻根南非历史 – DW – 2025年9月7日,2025-09-07 18:45:00,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-07 00:00:00,,day,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-07 00:00:00,day,2025年9月7日,1,1,1,1,1,1,1,1,1,1,0,tie,tie,tie
gdelt_87b1dbc9,en,Water companies to face regular MOT - style checks in industry shake - up,2026-01-20 07:00:00,2026-01-20 07:00:00,2026-01-20 00:00:00,2026-01-20 00:00:00,2026-01-20 00:00:00,2026-01-20 00:00:00,2026-01-20 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_87ebee04,zh-cn,浙江元素接连亮相 ， 义乌首次成为央视春晚分会场 - 新华网,2026-02-17 13:45:00,2026-02-17 13:45:00,2026-02-01 00:00:00,2026-02-17 00:00:00,2026-02-17 00:00:00,2026-02-01 00:00:00,2026-02-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_87ec0b21,es,"Myanmar celebrará elecciones el 28 de diciembre de 2025 , según reporte oficial",2025-08-18 20:00:00,2025-08-18 20:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,,year,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,28 de diciembre de 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_87ed7ca1,zh-cn,建设现代化产业体系 巩固壮大实体经济根基 - 新华网河南频道,2026-01-27 13:00:00,2026-01-27 13:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_87ffd388,ko,福州新区智慧城市管理平台投用 - 新华网,2025-12-15 11:45:00,2025-12-15 11:45:00,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8847041c,ko,兰州市秋季事业单位引才笔试面试安排公布 - 新华网,2025-10-29 10:45:00,2025-10-29 10:45:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8890a21c,de,Künstliche Intelligenz auf dem Vormarsch – DW – 14 . 03 . 2018,2025-07-20 18:00:00,2025-07-20 18:00:00,2018-03-14 00:00:00,2025-07-20 00:00:00,2025-07-20 00:00:00,2018-03-14 00:00:00,2018-03-14 00:00:00,,day,2018-01-01 00:00:00,2018-01-01 00:00:00,2018-12-31 00:00:00,year,2018,1,1,0,1,0,1,0,1,0,1,1,v2_better,v2_better,v2_better
gdelt_88e48317,en,"Men March Madness 2026 Sweet 16 live updates : Duke - St . John underway , latest scores , updates",2026-03-28 07:45:00,2026-03-28 07:45:00,2026-03-28 00:00:00,2026-03-28 00:00:00,2026-03-28 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,,year,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,year,2026,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_890d4c2f,en,How MI5 piled falsehood on falsehood in court in the case of a spy who abused women,2025-07-06 13:45:00,2025-07-06 13:45:00,2025-07-06 00:00:00,2025-07-06 00:00:00,2025-07-06 00:00:00,2025-07-06 00:00:00,2025-07-06 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_896530eb,en,"Singapore telcos attacked by UNC3886 , prompting largest cyber response to date",2026-02-09 23:30:00,2026-02-09 23:30:00,2026-02-09 00:00:00,2026-02-09 00:00:00,2026-02-09 00:00:00,2026-02-09 00:00:00,2026-02-09 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_898d358f,fr,La Chine renouvelle un accord de swap de devises avec la République de Corée - Xinhua,2025-11-03 18:15:00,2025-11-03 18:15:00,2025-11-03 00:00:00,2025-11-03 00:00:00,2025-11-03 00:00:00,2025-11-03 00:00:00,2025-11-03 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_89ae5dc0,en,Tracking the rapid US military build - up near Iran,2026-02-20 18:45:00,2026-02-20 18:45:00,2026-02-20 00:00:00,2026-02-20 00:00:00,2026-02-20 00:00:00,2026-02-20 00:00:00,2026-02-20 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_89eaeeae,zh-cn,再忆西南联大 ， 激荡青春力量 _ 新华网,2025-08-24 21:30:00,2025-08-24 21:30:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_89eedb27,sw,Sean  Diddy  Combs : Ulimwengu wa siri wa wafichuliwa kwenye video na ujumbe wa sauti,2025-07-04 17:00:00,2025-07-04 17:00:00,2025-07-04 00:00:00,2025-07-04 00:00:00,2025-07-04 00:00:00,2025-07-04 00:00:00,2025-07-04 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_89f2284d,ru,Метеорологи ФРГ предупреждают о гололедице на дорогах страны,2026-01-13 02:30:00,2026-01-13 02:30:00,2026-01-13 00:00:00,2026-01-13 00:00:00,2026-01-13 00:00:00,2026-01-13 00:00:00,2026-01-13 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8a269ed3,zh-cn,  第二现场  精准接住  苏超  传球 _ 新华网江苏频道,2025-07-22 12:15:00,2025-07-22 12:15:00,2025-07-22 00:00:00,2025-07-22 00:00:00,2025-07-22 00:00:00,2025-07-22 00:00:00,2025-07-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8a742cd7,sl,Venezuelanski naftni sektor : Nade u uspon,2026-02-15 21:00:00,2026-02-15 21:00:00,2026-02-15 00:00:00,2026-02-15 00:00:00,2026-02-15 00:00:00,2026-02-15 00:00:00,2026-02-15 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8a843fd5,ur,  اوپر کوبرا تھا اور نیچے 10 فٹ پانی : سیلاب سے بچاؤ کے لیے 24 گھنٹے درخت پر گزارنے والے شخص کی کہانی,2025-09-09 21:45:00,2025-09-09 21:45:00,2025-09-09 00:00:00,2025-09-09 00:00:00,2025-09-09 00:00:00,2025-09-09 00:00:00,2025-09-09 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8aacd7a8,en,12 of Our Staff Favorite Restaurant Recipes That You Can Make at Home,2025-09-10 18:45:00,2025-09-10 18:45:00,2025-09-10 00:00:00,2025-09-10 00:00:00,2025-09-10 00:00:00,2025-09-10 00:00:00,2025-09-10 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8ac74b08,ko,"中 신장 ( 新疆 ) 지무싸얼 시범구 , 올해 원유 생산량 170만t 돌파 - Xinhua",2025-12-10 10:15:00,2025-12-10 10:15:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8acd7a15,ro,"Australia , Papua New Guinea sign mutual defence treaty",2025-10-06 12:15:00,2025-10-06 12:15:00,2025-10-06 00:00:00,2025-10-06 00:00:00,2025-10-06 00:00:00,2025-10-06 00:00:00,2025-10-06 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8b248ca9,en,"Egypt , Sudan worry about water as Ethiopia GERD dam opens – DW – 09 / 08 / 2025",2025-09-08 16:00:00,2025-09-08 00:00:00,2025-09-08 00:00:00,2025-09-08 00:00:00,2025-09-08 00:00:00,2025-09-08 00:00:00,2025-09-08 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,09 / 08 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_8ba2bae1,vi,Tinh gọn bộ máy : những tiến triển và vấn đề tồn đọng,2025-08-24 19:45:00,2025-08-24 19:45:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8bd277e0,pl,Żałoba po śmierci gwiazdy Hollywood Diane Keaton – DW – 12 . 10 . 2025,2025-10-12 20:00:00,2025-10-12 20:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_8bd56b0a,ko,外地职工春节后返厦最高可领450元 - 新华网,2026-01-27 13:15:00,2026-01-27 13:15:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8bd6ac21,en,Trump Tylenol announcement : What causes autism – and is Cuba autism free ? | Donald Trump News,2025-09-23 18:15:00,2025-09-23 18:15:00,2025-09-23 00:00:00,2025-09-23 00:00:00,2025-09-23 00:00:00,2025-09-23 00:00:00,2025-09-23 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8c20fe94,es,Xi anima a jóvenes sinólogos a tender puentes entre China y el mundo,2025-11-13 15:00:00,2025-11-13 15:00:00,2025-11-01 00:00:00,2025-11-13 00:00:00,2025-11-13 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8c61867f,fr,Séoul et Washington entament des exercices militaires conjoints - Xinhua,2026-03-09 13:45:00,2026-03-09 13:45:00,2026-03-09 00:00:00,2026-03-09 00:00:00,2026-03-09 00:00:00,2026-03-09 00:00:00,2026-03-09 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8cb9bfe9,ko,海南自贸港服务对接座谈会儋州专场举行 - 新华网,2025-07-13 12:00:00,2025-07-13 12:00:00,2025-07-13 00:00:00,2025-07-13 00:00:00,2025-07-13 00:00:00,2025-07-13 00:00:00,2025-07-13 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_8ce9fbcc,zh-cn,刘宁到民权县睢县调研 - 新华网河南频道,2025-08-05 12:00:00,2025-08-05 12:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
